553;1295;79.92;
556;1295;79.2;
560;1294;78.48;
564;1293;77.76;
567;1292;77.04;
571;1291;76.32;
575;1291;75.6;
578;1290;74.88;
582;1289;74.16;
586;1288;73.44;
589;1286;72.72;
593;1285;72;
596;1284;71.28;
600;1283;70.56;
603;1282;69.84;
607;1280;69.12;
610;1279;68.4;
614;1278;67.68;
617;1276;66.96;
621;1275;66.24;
624;1273;65.52;
628;1271;64.8;
631;1270;64.08;
635;1268;63.36;
638;1266;62.64;
641;1265;61.92;
645;1263;61.2;
648;1261;60.48;
651;1259;59.76;
654;1257;59.04;
658;1255;58.32;
661;1253;57.6;
664;1251;56.88;
667;1249;56.16;
670;1247;55.44;
673;1245;54.72;
676;1243;54;
679;1240;53.28;
682;1238;52.56;
685;1236;51.84;
688;1234;51.12;
691;1231;50.4;
694;1229;49.68;
697;1226;48.96;
700;1224;48.24;
703;1221;47.52;
705;1219;46.8;
708;1216;46.08;
711;1213;45.36;
713;1211;44.64;
716;1208;43.92;
719;1205;43.2;
721;1203;42.48;
724;1200;41.76;
726;1197;41.04;
729;1194;40.32;
731;1191;39.6;
734;1188;38.88;
736;1185;38.16;
738;1182;37.44;
740;1179;36.72;
743;1176;36;
745;1173;35.28;
747;1170;34.56;
749;1167;33.84;
751;1164;33.12;
753;1161;32.4;
755;1158;31.68;
757;1154;30.96;
759;1151;30.24;
761;1148;29.52;
763;1145;28.8;
765;1141;28.08;
766;1138;27.36;
768;1135;26.64;
770;1131;25.92;
771;1128;25.2;
773;1124;24.48;
775;1121;23.76;
776;1117;23.04;
778;1114;22.32;
779;1110;21.6;
780;1107;20.88;
782;1103;20.16;
783;1100;19.44;
784;1096;18.72;
785;1093;18;
786;1089;17.28;
788;1086;16.56;
789;1082;15.84;
790;1078;15.12;
791;1075;14.4;
791;1071;13.68;
792;1067;12.96;
793;1064;12.24;
794;1060;11.52;
795;1056;10.8;
795;1053;10.08;
796;1049;9.36;
797;1045;8.64;
797;1041;7.92;
798;1038;7.2;
798;1034;6.48;
798;1030;5.76;
799;1026;5.04;
799;1023;4.32;
799;1019;3.6;
800;1015;2.88;
800;1011;2.16;
800;1008;1.44;
800;1004;0.72;
800;1000;0;
800;996;0.72;
800;992;1.44;
800;989;2.16;
800;985;2.88;
801;981;3.6;
801;977;4.32;
801;974;5.04;
802;970;5.76;
802;966;6.48;
802;962;7.2;
803;959;7.92;
803;955;8.64;
804;951;9.36;
805;947;10.08;
805;944;10.8;
806;940;11.52;
807;936;12.24;
808;933;12.96;
809;929;13.68;
809;925;14.4;
810;922;15.12;
811;918;15.84;
812;914;16.56;
814;911;17.28;
815;907;18;
816;904;18.72;
817;900;19.44;
818;897;20.16;
820;893;20.88;
821;890;21.6;
822;886;22.32;
824;883;23.04;
825;879;23.76;
827;876;24.48;
829;872;25.2;
830;869;25.92;
832;865;26.64;
834;862;27.36;
835;859;28.08;
837;855;28.8;
839;852;29.52;
841;849;30.24;
843;846;30.96;
845;842;31.68;
847;839;32.4;
849;836;33.12;
851;833;33.84;
853;830;34.56;
855;827;35.28;
857;824;36;
860;821;36.72;
862;818;37.44;
864;815;38.16;
866;812;38.88;
869;809;39.6;
871;806;40.32;
874;803;41.04;
876;800;41.76;
879;797;42.48;
881;795;43.2;
884;792;43.92;
887;789;44.64;
889;787;45.36;
892;784;46.08;
895;781;46.8;
897;779;47.52;
900;776;48.24;
903;774;48.96;
906;771;49.68;
909;769;50.4;
912;766;51.12;
915;764;51.84;
918;762;52.56;
921;760;53.28;
924;757;54;
927;755;54.72;
930;753;55.44;
933;751;56.16;
936;749;56.88;
939;747;57.6;
942;745;58.32;
946;743;59.04;
949;741;59.76;
952;739;60.48;
955;737;61.2;
959;735;61.92;
962;734;62.64;
965;732;63.36;
969;730;64.08;
972;729;64.8;
976;727;65.52;
979;725;66.24;
983;724;66.96;
986;722;67.68;
990;721;68.4;
993;720;69.12;
997;718;69.84;
1000;717;70.56;
1004;716;71.28;
1007;715;72;
1011;714;72.72;
1014;712;73.44;
1018;711;74.16;
1022;710;74.88;
1025;709;75.6;
1029;709;76.32;
1033;708;77.04;
1036;707;77.76;
1040;706;78.48;
1044;705;79.2;
1047;705;79.92;
1051;704;80.64;
1055;703;81.36;
1059;703;82.08;
1062;702;82.8;
1066;702;83.52;
1070;702;84.24;
1074;701;84.96;
1077;701;85.68;
1081;701;86.4;
1085;700;87.12;
1089;700;87.84;
1092;700;88.56;
1096;700;89.28;
1100;700;90;
1104;700;90.72;
1108;700;91.44;
1111;700;92.16;
1115;700;92.88;
1119;701;93.6;
1123;701;94.32;
1126;701;95.04;
1130;702;95.76;
1134;702;96.48;
1138;702;97.2;
1141;703;97.92;
1145;703;98.64;
1149;704;99.36;
1153;705;100.08;
1156;705;100.8;
1160;706;101.52;
1164;707;102.24;
1167;708;102.96;
1171;709;103.68;
1175;709;104.4;
1178;710;105.12;
1182;711;105.84;
1186;712;106.56;
1189;714;107.28;
1193;715;108;
1196;716;108.72;
1200;717;109.44;
1203;718;110.16;
1207;720;110.88;
1210;721;111.6;
1214;722;112.32;
1217;724;113.04;
1221;725;113.76;
1224;727;114.48;
1228;729;115.2;
1231;730;115.92;
1235;732;116.64;
1238;734;117.36;
1241;735;118.08;
1245;737;118.8;
1248;739;119.52;
1251;741;120.24;
1254;743;120.96;
1258;745;121.68;
1261;747;122.4;
1264;749;123.12;
1267;751;123.84;
1270;753;124.56;
1273;755;125.28;
1276;757;126;
1279;760;126.72;
1282;762;127.44;
1285;764;128.16;
1288;766;128.88;
1291;769;129.6;
1294;771;130.32;
1297;774;131.04;
1300;776;131.76;
1303;779;132.48;
1305;781;133.2;
1308;784;133.92;
1311;787;134.64;
1313;789;135.36;
1316;792;136.08;
1319;795;136.8;
1321;797;137.52;
1324;800;138.24;
1326;803;138.96;
1329;806;139.68;
1331;809;140.4;
1334;812;141.12;
1336;815;141.84;
1338;818;142.56;
1340;821;143.28;
1343;824;144;
1345;827;144.72;
1347;830;145.44;
1349;833;146.16;
1351;836;146.88;
1353;839;147.6;
1355;842;148.32;
1357;846;149.04;
1359;849;149.76;
1361;852;150.48;
1363;855;151.2;
1365;859;151.92;
1366;862;152.64;
1368;865;153.36;
1370;869;154.08;
1371;872;154.8;
1373;876;155.52;
1375;879;156.24;
1376;883;156.96;
1378;886;157.68;
1379;890;158.4;
1380;893;159.12;
1382;897;159.84;
1383;900;160.56;
1384;904;161.28;
1385;907;162;
1386;911;162.72;
1388;914;163.44;
1389;918;164.16;
1390;922;164.88;
1391;925;165.6;
1391;929;166.32;
1392;933;167.04;
1393;936;167.76;
1394;940;168.48;
1395;944;169.2;
1395;947;169.92;
1396;951;170.64;
1397;955;171.36;
1397;959;172.08;
1398;962;172.8;
1398;966;173.52;
1398;970;174.24;
1399;974;174.96;
1399;977;175.68;
1399;981;176.4;
1400;985;177.12;
1400;989;177.84;
1400;992;178.56;
1400;996;179.28;
1400;1000;180;
1400;1004;179.28;
1400;1008;178.56;
1400;1011;177.84;
1400;1015;177.12;
1401;1019;176.4;
1401;1023;175.68;
1401;1026;174.96;
1402;1030;174.24;
1402;1034;173.52;
1402;1038;172.8;
1403;1041;172.08;
1403;1045;171.36;
1404;1049;170.64;
1405;1053;169.92;
1405;1056;169.2;
1406;1060;168.48;
1407;1064;167.76;
1408;1067;167.04;
1409;1071;166.32;
1409;1075;165.6;
1410;1078;164.88;
1411;1082;164.16;
1412;1086;163.44;
1414;1089;162.72;
1415;1093;162;
1416;1096;161.28;
1417;1100;160.56;
1418;1103;159.84;
1420;1107;159.12;
1421;1110;158.4;
1422;1114;157.68;
1424;1117;156.96;
1425;1121;156.24;
1427;1124;155.52;
1429;1128;154.8;
1430;1131;154.08;
1432;1135;153.36;
1434;1138;152.64;
1435;1141;151.92;
1437;1145;151.2;
1439;1148;150.48;
1441;1151;149.76;
1443;1154;149.04;
1445;1158;148.32;
1447;1161;147.6;
1449;1164;146.88;
1451;1167;146.16;
1453;1170;145.44;
1455;1173;144.72;
1457;1176;144;
1460;1179;143.28;
1462;1182;142.56;
1464;1185;141.84;
1466;1188;141.12;
1469;1191;140.4;
1471;1194;139.68;
1474;1197;138.96;
1476;1200;138.24;
1479;1203;137.52;
1481;1205;136.8;
1484;1208;136.08;
1487;1211;135.36;
1489;1213;134.64;
1492;1216;133.92;
1495;1219;133.2;
1497;1221;132.48;
1500;1224;131.76;
1503;1226;131.04;
1506;1229;130.32;
1509;1231;129.6;
1512;1234;128.88;
1515;1236;128.16;
1518;1238;127.44;
1521;1240;126.72;
1524;1243;126;
1527;1245;125.28;
1530;1247;124.56;
1533;1249;123.84;
1536;1251;123.12;
1539;1253;122.4;
1542;1255;121.68;
1546;1257;120.96;
1549;1259;120.24;
1552;1261;119.52;
1555;1263;118.8;
1559;1265;118.08;
1562;1266;117.36;
1565;1268;116.64;
1569;1270;115.92;
1572;1271;115.2;
1576;1273;114.48;
1579;1275;113.76;
1583;1276;113.04;
1586;1278;112.32;
1590;1279;111.6;
1593;1280;110.88;
1597;1282;110.16;
1600;1283;109.44;
1604;1284;108.72;
1607;1285;108;
1611;1286;107.28;
1614;1288;106.56;
1618;1289;105.84;
1622;1290;105.12;
1625;1291;104.4;
1629;1291;103.68;
1633;1292;102.96;
1636;1293;102.24;
1640;1294;101.52;
1644;1295;100.8;
1647;1295;100.08;
1651;1296;99.36;
1655;1297;98.64;
1659;1297;97.92;
1662;1298;97.2;
1666;1298;96.48;
1670;1298;95.76;
1674;1299;95.04;
1677;1299;94.32;
1681;1299;93.6;
1685;1300;92.88;
1689;1300;92.16;
1692;1300;91.44;
1696;1300;90.72;
1700;1300;90;
1704;1300;89.28;
1708;1300;88.56;
1711;1300;87.84;
1715;1300;87.12;
1719;1299;86.4;
1723;1299;85.68;
1726;1299;84.96;
1730;1298;84.24;
1734;1298;83.52;
1738;1298;82.8;
1741;1297;82.08;
1745;1297;81.36;
1749;1296;80.64;
1753;1295;79.92;
1756;1295;79.2;
1760;1294;78.48;
1764;1293;77.76;
1767;1292;77.04;
1771;1291;76.32;
1775;1291;75.6;
1778;1290;74.88;
1782;1289;74.16;
1786;1288;73.44;
1789;1286;72.72;
1793;1285;72;
1796;1284;71.28;
1800;1283;70.56;
1803;1282;69.84;
1807;1280;69.12;
1810;1279;68.4;
1814;1278;67.68;
1817;1276;66.96;
1821;1275;66.24;
1824;1273;65.52;
1828;1271;64.8;
1831;1270;64.08;
1835;1268;63.36;
1838;1266;62.64;
1841;1265;61.92;
1845;1263;61.2;
1848;1261;60.48;
1851;1259;59.76;
1854;1257;59.04;
1858;1255;58.32;
1861;1253;57.6;
1864;1251;56.88;
1867;1249;56.16;
1870;1247;55.44;
1873;1245;54.72;
1876;1243;54;
1879;1240;53.2800000001;
1882;1238;52.5600000001;
1885;1236;51.8400000001;
1888;1234;51.1200000001;
1891;1231;50.4000000001;
1894;1229;49.6800000001;
1897;1226;48.9600000001;
1900;1224;48.2400000001;
1903;1221;47.5200000001;
1905;1219;46.8000000001;
1908;1216;46.0800000001;
1911;1213;45.3600000001;
1913;1211;44.6400000001;
1916;1208;43.9200000001;
1919;1205;43.2000000001;
1921;1203;42.4800000001;
1924;1200;41.7600000001;
1926;1197;41.0400000001;
1929;1194;40.3200000001;
1931;1191;39.6000000001;
1934;1188;38.8800000001;
1936;1185;38.1600000001;
1938;1182;37.4400000001;
1940;1179;36.7200000001;
1943;1176;36.0000000001;
1945;1173;35.2800000001;
1947;1170;34.5600000001;
1949;1167;33.8400000001;
1951;1164;33.1200000001;
1953;1161;32.4000000001;
1955;1158;31.6800000001;
1957;1154;30.9600000001;
1959;1151;30.2400000001;
1961;1148;29.5200000001;
1963;1145;28.8000000001;
1965;1141;28.0800000001;
1966;1138;27.3600000001;
1968;1135;26.6400000001;
1970;1131;25.9200000001;
1971;1128;25.2000000001;
1973;1124;24.4800000001;
1975;1121;23.7600000001;
1976;1117;23.0400000001;
1978;1114;22.3200000001;
1979;1110;21.6000000001;
1980;1107;20.8800000001;
1982;1103;20.1600000001;
1983;1100;19.4400000001;
1984;1096;18.7200000001;
1985;1093;18.0000000001;
1986;1089;17.2800000001;
1988;1086;16.5600000001;
1989;1082;15.8400000001;
1990;1078;15.1200000001;
1991;1075;14.4000000001;
1991;1071;13.6800000001;
1992;1067;12.9600000001;
1993;1064;12.2400000001;
1994;1060;11.5200000001;
1995;1056;10.8000000001;
1995;1053;10.0800000001;
1996;1049;9.3600000001;
1997;1045;8.6400000001;
1997;1041;7.9200000001;
1998;1038;7.2000000001;
1998;1034;6.4800000001;
1998;1030;5.7600000001;
1999;1026;5.0400000001;
1999;1023;4.3200000001;
1999;1019;3.6000000001;
2000;1015;2.8800000001;
2000;1011;2.1600000001;
2000;1008;1.4400000001;
2000;1004;0.7200000001;
2000;1000;7.09974301571492E-011;
2000;996;0.72;
2000;992;1.4399999999;
2000;989;2.1599999999;
2000;985;2.8799999998;
2001;981;3.5999999997;
2001;977;4.3199999996;
2001;974;5.0399999996;
2002;970;5.7599999995;
2002;966;6.4799999994;
2002;962;7.1999999994;
2003;959;7.9199999993;
2003;955;8.6399999992;
2004;951;9.3599999992;
2005;947;10.0799999991;
2005;944;10.799999999;
2006;940;11.5199999989;
2007;936;12.2399999989;
2008;933;12.9599999988;
2009;929;13.6799999987;
2009;925;14.3999999987;
2010;922;15.1199999986;
2011;918;15.8399999985;
2012;914;16.5599999984;
2014;911;17.2799999984;
2015;907;17.9999999983;
2016;904;18.7199999982;
2017;900;19.4399999982;
2018;897;20.1599999981;
2020;893;20.879999998;
2021;890;21.5999999979;
2022;886;22.3199999979;
2024;883;23.0399999978;
2025;879;23.7599999977;
2027;876;24.4799999977;
2029;872;25.1999999976;
2030;869;25.9199999975;
2032;865;26.6399999975;
2034;862;27.3599999974;
2035;859;28.0799999973;
2037;855;28.7999999972;
2039;852;29.5199999972;
2041;849;30.2399999971;
2043;846;30.959999997;
2045;842;31.679999997;
2047;839;32.3999999969;
2049;836;33.1199999968;
2051;833;33.8399999967;
2053;830;34.5599999967;
2055;827;35.2799999966;
2057;824;35.9999999965;
2060;821;36.7199999965;
2062;818;37.4399999964;
2064;815;38.1599999963;
2066;812;38.8799999962;
2069;809;39.5999999962;
2071;806;40.3199999961;
2074;803;41.039999996;
2076;800;41.759999996;
2079;797;42.4799999959;
2081;795;43.1999999958;
2084;792;43.9199999958;
2087;789;44.6399999957;
2089;787;45.3599999956;
2092;784;46.0799999955;
2095;781;46.7999999955;
2097;779;47.5199999954;
2100;776;48.2399999953;
2103;774;48.9599999953;
2106;771;49.6799999952;
2109;769;50.3999999951;
2112;766;51.119999995;
2115;764;51.839999995;
2118;762;52.5599999949;
2121;760;53.2799999948;
2124;757;53.9999999948;
2127;755;54.7199999947;
2130;753;55.4399999946;
2133;751;56.1599999946;
2136;749;56.8799999945;
2139;747;57.5999999944;
2142;745;58.3199999943;
2146;743;59.0399999943;
2149;741;59.7599999942;
2152;739;60.4799999941;
2155;737;61.1999999941;
2159;735;61.919999994;
2162;734;62.6399999939;
2165;732;63.3599999938;
2169;730;64.0799999938;
2172;729;64.7999999937;
2176;727;65.5199999936;
2179;725;66.2399999936;
2183;724;66.9599999935;
2186;722;67.6799999934;
2190;721;68.3999999933;
2193;720;69.1199999933;
2197;718;69.8399999932;
2200;717;70.5599999931;
2204;716;71.2799999931;
2207;715;71.999999993;
2211;714;72.7199999929;
2214;712;73.4399999929;
2218;711;74.1599999928;
2222;710;74.8799999927;
2225;709;75.5999999926;
2229;709;76.3199999926;
2233;708;77.0399999925;
2236;707;77.7599999924;
2240;706;78.4799999924;
2244;705;79.1999999923;
2247;705;79.9199999922;
2251;704;80.6399999921;
2255;703;81.3599999921;
2259;703;82.079999992;
2262;702;82.7999999919;
2266;702;83.5199999919;
2270;702;84.2399999918;
2274;701;84.9599999917;
2277;701;85.6799999916;
2281;701;86.3999999916;
2285;700;87.1199999915;
2289;700;87.8399999914;
2292;700;88.5599999914;
2296;700;89.2799999913;
2300;700;89.9999999912;
2304;700;90.7199999912;
2308;700;91.4399999911;
2311;700;92.159999991;
2315;700;92.8799999909;
2319;701;93.5999999909;
2323;701;94.3199999908;
2326;701;95.0399999907;
2330;702;95.7599999907;
2334;702;96.4799999906;
2338;702;97.1999999905;
2341;703;97.9199999904;
2345;703;98.6399999904;
2349;704;99.3599999903;
2353;705;100.0799999902;
2356;705;100.7999999902;
2360;706;101.5199999901;
2364;707;102.23999999;
2367;708;102.95999999;
2371;709;103.6799999899;
2375;709;104.3999999898;
2378;710;105.1199999897;
2382;711;105.8399999897;
2386;712;106.5599999896;
2389;714;107.2799999895;
2393;715;107.9999999895;
2396;716;108.7199999894;
2400;717;109.4399999893;
2403;718;110.1599999892;
2407;720;110.8799999892;
2410;721;111.5999999891;
2414;722;112.319999989;
2417;724;113.039999989;
2421;725;113.7599999889;
2424;727;114.4799999888;
2428;729;115.1999999887;
2431;730;115.9199999887;
2435;732;116.6399999886;
2438;734;117.3599999885;
2441;735;118.0799999885;
2445;737;118.7999999884;
2448;739;119.5199999883;
2451;741;120.2399999883;
2454;743;120.9599999882;
2458;745;121.6799999881;
2461;747;122.399999988;
2464;749;123.119999988;
2467;751;123.8399999879;
2470;753;124.5599999878;
2473;755;125.2799999878;
2476;757;125.9999999877;
2479;760;126.7199999876;
2482;762;127.4399999875;
2485;764;128.1599999875;
2488;766;128.8799999874;
2491;769;129.5999999873;
2494;771;130.3199999873;
2497;774;131.0399999872;
2500;776;131.7599999871;
2503;779;132.479999987;
2505;781;133.199999987;
2508;784;133.9199999869;
2511;787;134.6399999868;
2513;789;135.3599999868;
2516;792;136.0799999867;
2519;795;136.7999999866;
2521;797;137.5199999866;
2524;800;138.2399999865;
2526;803;138.9599999864;
2529;806;139.6799999863;
2531;809;140.3999999863;
2534;812;141.1199999862;
2536;815;141.8399999861;
2538;818;142.5599999861;
2540;821;143.279999986;
2543;824;143.9999999859;
2545;827;144.7199999858;
2547;830;145.4399999858;
2549;833;146.1599999857;
2551;836;146.8799999856;
2553;839;147.5999999856;
2555;842;148.3199999855;
2557;846;149.0399999854;
2559;849;149.7599999854;
2561;852;150.4799999853;
2563;855;151.1999999852;
2565;859;151.9199999851;
2566;862;152.6399999851;
2568;865;153.359999985;
2570;869;154.0799999849;
2571;872;154.7999999849;
2573;876;155.5199999848;
2575;879;156.2399999847;
2576;883;156.9599999846;
2578;886;157.6799999846;
2579;890;158.3999999845;
2580;893;159.1199999844;
2582;897;159.8399999844;
2583;900;160.5599999843;
2584;904;161.2799999842;
2585;907;161.9999999841;
2586;911;162.7199999841;
2588;914;163.439999984;
2589;918;164.1599999839;
2590;922;164.8799999839;
2591;925;165.5999999838;
2591;929;166.3199999837;
2592;933;167.0399999837;
2593;936;167.7599999836;
2594;940;168.4799999835;
2595;944;169.1999999834;
2595;947;169.9199999834;
2596;951;170.6399999833;
2597;955;171.3599999832;
2597;959;172.0799999832;
2598;962;172.7999999831;
2598;966;173.519999983;
2598;970;174.2399999829;
2599;974;174.9599999829;
2599;977;175.6799999828;
2599;981;176.3999999827;
2600;985;177.1199999827;
2600;989;177.8399999826;
2600;992;178.5599999825;
2600;996;179.2799999824;
2600;1000;179.9999999824;
