length=;580;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1390679611.22699999809265136719;1390679611.38400006294250488281;1.385;1.875;-0.276;482;477;477;1;
1390679611.38400006294250488281;1390679611.52699995040893554688;1.858;0.845;-0.259;473;472;472;1;
1390679611.52699995040893554688;1390679611.66799998283386230469;0.285;3.368;-0.442;439;433;433;1;
1390679611.66799998283386230469;1390679611.83200001716613769531;1.335;-2.387;0.670;478;475;475;1;
1390679611.83200001716613769531;1390679611.96000003814697265625;-0.339;-0.240;0.063;487;484;484;1;
1390679611.96000003814697265625;1390679612.08200001716613769531;1.541;0.671;-0.235;397;393;393;1;
1390679612.08200001716613769531;1390679612.16899991035461425781;1.279;0.033;-0.168;463;463;463;1;
1390679612.16899991035461425781;1390679612.33999991416931152344;-0.022;-0.938;0.071;459;455;455;1;
1390679612.33999991416931152344;1390679612.49000000953674316406;-0.716;-0.486;0.270;477;474;474;1;
1390679612.49000000953674316406;1390679612.63100004196166992188;0.297;0.565;-0.124;418;414;414;1;
1390679612.63100004196166992188;1390679612.79399991035461425781;-1.915;-0.502;0.191;458;455;455;1;
1390679612.79399991035461425781;1390679612.95099997520446777344;-0.566;-1.917;0.462;463;461;461;1;
1390679612.95099997520446777344;1390679613.10199999809265136719;1.484;-0.515;0.319;440;436;436;1;
1390679613.10199999809265136719;1390679613.27300000190734863281;1.641;-3.457;0.333;429;427;427;1;
1390679613.27300000190734863281;1390679613.42400002479553222656;0.897;0.272;-0.137;468;464;464;1;
1390679613.42400002479553222656;1390679613.56500005722045898438;-2.018;-0.312;-0.059;459;458;458;1;
1390679613.56500005722045898438;1390679613.71499991416931152344;2.101;-0.894;-0.021;462;461;461;1;
1390679613.71499991416931152344;1390679613.84800004959106445312;-0.453;-1.336;0.148;357;354;354;1;
1390679613.84800004959106445312;1390679613.99699997901916503906;0.332;-0.751;0.197;464;463;463;1;
1390679613.99699997901916503906;1390679614.14100003242492675781;0.546;1.577;-0.041;458;453;453;1;
1390679614.14100003242492675781;1390679614.27600002288818359375;0.348;0.263;-0.137;460;456;456;1;
